"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CAMLG",-0.449315371339331,8.94946021787634,-3.85112883701816,0.000840538749946067,0.085015451324545,-0.506410719414884
"RUFY3",-0.25795562569334,7.35986346200388,-3.84609561652691,0.000850971554501111,0.0850597325510235,-0.517310281725586
"DVL2",0.272252005106656,6.74973301089727,3.84443953240389,0.000854432178595269,0.0850597325510235,-0.520896193674923
"BTBD1",-0.501966179204868,8.62062106127972,-3.83652942877894,0.000871154328792906,0.0853501360179133,-0.538021287108752
"KANK3",0.36753916530436,6.4504624771369,3.83649885207809,0.000871219592208243,0.0853501360179133,-0.538087476101968
"UBQLN2",-0.612771354762284,8.63659173148372,-3.83282590593825,0.000879094443725567,0.0853501360179133,-0.54603777588939
"CCNI",-0.374469845849839,10.9460735233779,-3.82909463342964,0.000887166370888984,0.0853501360179133,-0.55411334587604
"ZC3H15",-0.413229694092038,6.74855834705848,-3.82697253541203,0.000891789769050025,0.0853501360179133,-0.558705745055016
"POLR2K",-0.410868655591972,7.61656908030937,-3.82420553000014,0.000897853997499206,0.0853501360179133,-0.564693290715177
"SMOX",0.355824436171107,6.82665255774006,3.81620915844367,0.000915608952240981,0.0858178020623228,-0.581993569241274
"ARID4A",-0.471425506143828,5.7880981238556,-3.81587909354582,0.000916349227114892,0.0858178020623228,-0.582707568919073
"ACSL3",-0.428418503497308,8.56357569573308,-3.81022851502562,0.000929114518339621,0.086373491583587,-0.594929699929853
"ARMC1",-0.714064217074275,7.83018414788192,-3.79853717023774,0.000956086791956265,0.0865230341931925,-0.620210283851057
"AASDHPPT",-0.560875878076668,8.2891268308393,-3.79844842209597,0.000956294465037393,0.0865230341931925,-0.620402146911911
"NECTIN2",0.348238682359121,6.28457439999577,3.79434740203655,0.000965939699053524,0.0865230341931925,-0.629267404942591
"USP14",-0.541956756757324,7.94816923474972,-3.79239650325135,0.000970561689083381,0.0865230341931925,-0.633484242620599
"TCAF1",-0.341773185488885,6.73495578922692,-3.79222703689235,0.00097096421101785,0.0865230341931925,-0.633850527486327
"ACTR2",-0.503094145649038,7.95152770113666,-3.78641017168639,0.000984880970499382,0.0865230341931925,-0.646421738516416
"SRPK2",-0.28638228489221,7.83009873538149,-3.78584074507747,0.000986253849224062,0.0865230341931925,-0.64765222000961
"EPHA5",-0.412090635479335,5.89690791910665,-3.78441993856843,0.000989687633524491,0.0865230341931925,-0.65072234701229
"GGTLC1",0.349020559658684,6.00807820018512,3.77976157399959,0.00100102887270298,0.0865230341931925,-0.660787166242423
"RNF14",-0.527196104895285,6.88369429391416,-3.77770581768679,0.00100607450981517,0.0865230341931925,-0.665228258411579
"BCAM",0.30317975549689,6.65064332103958,3.7753619445265,0.00101185792354572,0.0865230341931925,-0.670291357102477
"SCARA3",0.489861185318519,7.8702816232587,3.77194623188968,0.00102034484141706,0.0865230341931925,-0.677668978668382
"DNMBP",0.378787535013976,6.82330135348231,3.76964082169488,0.00102611268464592,0.0865230341931925,-0.682647908899404
"HSPA13",-0.524012587771182,6.34191365505653,-3.7694733716551,0.00102653287423704,0.0865230341931925,-0.683009529018701
"NPTN",-0.612118286878186,10.7790337476043,-3.76329556148665,0.00104215434279882,0.0871077494698371,-0.696349317269901
"SYNJ1",-0.761580253408812,7.39110527129892,-3.76079087966321,0.00104855438810146,0.0871077494698371,-0.701756785668604
"SEC23A",-0.676457184336333,6.57547858174372,-3.75861741679799,0.0010541394976576,0.0871077494698371,-0.706448742637494
"PNMA1",-0.562317561482012,9.61171700797886,-3.74726783833407,0.00108378437573345,0.0879737433778972,-0.730943073740199
"DNAJB14",-0.737054995925963,6.44590575629451,-3.74526420416059,0.00108910253801569,0.0879737433778972,-0.73526610579288
"ARPP19",-0.525993616404357,9.76827128663368,-3.7447325312126,0.00109051804953941,0.0879737433778972,-0.736413182262586
"RAB2A",-0.312015679604129,7.60155004734162,-3.73939284865056,0.00110483523787596,0.0879737433778972,-0.74793209521807
"MTMR2",-0.315823363948356,6.55975184696169,-3.73838275090135,0.00110756436038766,0.0879737433778972,-0.750110824189685
"SLC4A8",-0.430396419695726,5.25967859346737,-3.7354849642444,0.00111543064758723,0.0879737433778972,-0.756360699609019
"FAH",0.422041434681783,5.17860128076558,3.73457298694298,0.00111791766094574,0.0879737433778972,-0.758327475535216
"KIR2DS1",0.20086168684094,7.01573551339454,3.73149713622493,0.00112634604893653,0.0879737433778972,-0.764960326502778
"ITIH3",0.273503567077996,4.97445624955998,3.73117076127657,0.00112724404233326,0.0879737433778972,-0.765664080871386
"MLC1",0.62864117897022,7.75388556572143,3.72636679091774,0.00114054367871689,0.08846560570563,-0.776021654831054
"PDPR",0.274116103185706,4.98634246949438,3.71891461725188,0.00116148134176597,0.0891840887159361,-0.7920847208781
"G3BP2",-0.610940507688208,7.41947886318021,-3.71693008371103,0.00116712065687517,0.0891840887159361,-0.796361497961703
"ARAF",0.262833950310184,6.20118389587117,3.70951179093151,0.00118844059059979,0.0891840887159361,-0.812345079823154
"PLEKHA8P1",0.256141758220747,6.03614474916298,3.70869036170216,0.0011908248134225,0.0891840887159361,-0.814114628820682
"NFATC2IP",-0.205518569655881,6.36423316978265,-3.70571072023047,0.00119951291594727,0.0891840887159361,-0.820532933451418
"LAMC3",0.27991521369874,5.84164747899857,3.70108261041417,0.00121313159093243,0.0891840887159361,-0.830500456422606
"EDN1",0.563718049224378,6.20300425382685,3.69842507109664,0.00122102036416744,0.0891840887159361,-0.836223053186639
"POLR1D",-0.447477188077371,7.25315044584341,-3.69435487237401,0.00123320056874837,0.0891840887159361,-0.84498627453258
"SKP1",-0.269251020675118,10.1828121913359,-3.69408339669352,0.00123401721093857,0.0891840887159361,-0.845570710275076
"TEF",0.262345924854794,4.6003342330288,3.69363214015543,0.00123537584086724,0.0891840887159361,-0.84654216435338
"DDAH2",0.382142807984251,7.45990386456577,3.69052813327784,0.00124476127997225,0.0891840887159361,-0.853223858274923
"CYLD",-0.176928814314591,5.95957482332519,-3.68903415815744,0.00124930353022153,0.0891840887159361,-0.856439458275557
"PAPSS1",-0.327852212554159,9.80559333127606,-3.68893562295182,0.00124960368747567,0.0891840887159361,-0.856651535661054
"CCDC91",-0.49074010053482,5.90440645280706,-3.68172754140643,0.00127175450222391,0.0891840887159361,-0.872162902363084
"KCNK1",-0.770440668291777,8.56000097023603,-3.68144002343206,0.00127264602943921,0.0891840887159361,-0.872781517513527
"MAP3K3",0.294258498450712,6.81429537378418,3.67827144306863,0.00128251190123846,0.0891840887159361,-0.879598395694859
"ANKRD46",-0.554524993068333,8.78227242635218,-3.67686330122444,0.00128692049233936,0.0891840887159361,-0.882627547574044
"H2AC13",0.35720841733891,5.94029343007203,3.67340292135314,0.0012978176504462,0.0891840887159361,-0.89007056531725
"NCLN",0.189494104760377,5.34307024569976,3.67265990295546,0.00130016931985321,0.0891840887159361,-0.891668584769067
"PON3",0.320606743965875,5.45900597688138,3.67085909716218,0.00130588631827274,0.0891840887159361,-0.895541369692128
"PREPL",-0.67202943254465,9.673051915925,-3.66666730491261,0.00131928991821837,0.0891840887159361,-0.904554896225807
"WSB2",-0.405329961360418,10.3042975934417,-3.66400117480143,0.00132788540866915,0.0891840887159361,-0.910286887722974
"SKIC3",-0.510194955147315,6.12639127560353,-3.66058232794896,0.00133898827677121,0.0891840887159361,-0.917636096862725
"TRIM29",0.198158524393816,5.65211282956089,3.65642313762959,0.00135261861043531,0.0891840887159361,-0.926575128419453
"SLC29A2",0.225268554177276,4.72016070259636,3.65455004428764,0.00135880151553378,0.0891840887159361,-0.930600236970243
"GFRA3",0.232330926129436,6.56694947248377,3.65219193942801,0.00136662493037261,0.0891840887159361,-0.935667069008893
"NTSR2",0.836476155861308,7.32758129415481,3.64649915394171,0.00138569471016755,0.0891840887159361,-0.947896674830654
"MT1F",0.642931259041351,9.61409310174364,3.64574547902174,0.00138823891330989,0.0891840887159361,-0.949515510062023
"CUL5",-0.234784146722799,6.15414594304594,-3.64384009639199,0.0013946914704045,0.0891840887159361,-0.953607854217069
"VAMP7",-0.410818780383946,7.82149442907381,-3.642982772958,0.0013976043960632,0.0891840887159361,-0.955449070569293
"CDC27",-0.246711070873245,6.39699138460667,-3.64117858849972,0.00140375401960549,0.0891840887159361,-0.959323540148435
"GPSM3",0.278277405260234,6.6941263003488,3.64020947654122,0.00140706824378759,0.0891840887159361,-0.96140455500394
"TCN2",0.241573672198808,6.37050686643016,3.63971552585892,0.00140876044253475,0.0891840887159361,-0.962465197223334
"XKR8",0.24813951920174,8.76490947231561,3.63804280563395,0.00141450579462512,0.0891840887159361,-0.96605677292821
"RSL24D1",-0.663517362002072,8.14519856343754,-3.63757416323812,0.00141611958355196,0.0891840887159361,-0.967062962760894
"ELAVL2",-0.425938873946002,5.4646548363874,-3.63733674490366,0.00141693783362838,0.0891840887159361,-0.96757269826918
"DCXR",0.459476641465251,7.98875252781578,3.63692549559438,0.00141835628300635,0.0891840887159361,-0.968455633245578
"CDC42",-0.587693117193209,8.07674599698004,-3.63600330086806,0.00142154212171259,0.0891840887159361,-0.970435480002682
"UBE2K",-0.50562660091157,6.67059949075578,-3.63502950461122,0.00142491385910141,0.0891840887159361,-0.972526009294408
"RSRP1",-0.413173532788184,7.57431039009423,-3.62831493429327,0.00144837773460879,0.0893266988797431,-0.986937922506993
"NES",0.312040722954588,7.20876938292372,3.62762032728787,0.00145082658172735,0.0893266988797431,-0.988428520284822
"MT1H",0.660248124547995,10.5989820757216,3.62745395436048,0.00145141373558825,0.0893266988797431,-0.988785541795324
"HNRNPK",-0.295938694199903,9.66834236638505,-3.62631102637146,0.00145545360825968,0.0893266988797431,-0.991238081223514
"PRODH2",0.256522747346657,6.67951402113536,3.62148456368276,0.0014726357451307,0.0896862737944758,-1.00159330020053
"FGF6",0.257247212268648,6.74454774002065,3.62068541262102,0.00147549987734327,0.0896862737944758,-1.00330763641113
"NEMF",-0.587611766963404,7.25591476527546,-3.61682442557554,0.00148941480331668,0.0900989060207313,-1.01158920853647
"ACADVL",0.396022100862029,8.5117037358075,3.61325841530154,0.00150238110243,0.0904504965620117,-1.01923658831893
"MBNL1",-0.26934284823055,5.92252315112302,-3.60043180825262,0.00154994273112595,0.0915258010562532,-1.04673156199612
"BCL3",0.321382765914226,5.00715651649103,3.59639735469639,0.00156520603663129,0.0915258010562532,-1.05537586259906
"SPIN1",-0.988772789792554,6.85112144324635,-3.59573274971457,0.00156773451328288,0.0915258010562532,-1.05679967713971
"EVC",0.206702252341965,5.82718429302067,3.59470500392249,0.00157165244873313,0.0915258010562532,-1.05900136400264
"SUMO1",-0.281327392371139,6.92097331214982,-3.58999421359391,0.00158973409425813,0.0915258010562532,-1.0690914666263
"DDX31",0.230912405083569,6.88063850008213,3.58710635502947,0.00160091948350998,0.0915258010562532,-1.07527571853652
"CDK2",0.196636934659448,5.44088785964854,3.58621314884961,0.00160439470488066,0.0915258010562532,-1.07718829004908
"SOBP",-0.484224062698676,9.74001490433317,-3.58575523745119,0.00160617918268701,0.0915258010562532,-1.07816875301396
"TRIM48",0.227368307560559,5.26386942616089,3.585702822092,0.00160638356920764,0.0915258010562532,-1.07828098125925
"PAIP1",-0.450885962492618,7.4069365784096,-3.58526704294611,0.00160808381887964,0.0915258010562532,-1.07921402967408
"IPO7",-0.348132412714913,7.94586084063493,-3.58363423989489,0.001614470134469,0.0915258010562532,-1.08270983012627
"GALNT10",0.270833159766276,5.58693036894568,3.58293868885557,0.0016171981680271,0.0915258010562532,-1.08419889546963
"ZNF271P",-0.55483683240403,5.83932685677975,-3.58199053522497,0.0016209242259797,0.0915258010562532,-1.08622865039409
"PPP2CA",-0.40185754827024,9.505705287772,-3.58152290777067,0.00162276501088847,0.0915258010562532,-1.0872296819401
"MT1X",0.821095157516665,9.48228777861779,3.57603778710942,0.00164451056250958,0.0915258010562532,-1.09896950741297
"FUT6",0.195880495382275,5.88277070032459,3.57323329012863,0.00165573908203058,0.0915258010562532,-1.10497058461646
"PPFIA2",-0.444754674841107,8.04117312942367,-3.57290198169857,0.00165707051712697,0.0915258010562532,-1.10567945729985
"OXTR",0.315792989840797,5.18358122570331,3.57177988812306,0.00166158770171936,0.0915258010562532,-1.10808020736853
"SLC5A5",0.288020457967662,7.33895228635915,3.57120495360201,0.00166390687952217,0.0915258010562532,-1.10931023638796
"ANG",0.294650429938585,5.04052161118817,3.56930280022877,0.00167160246245285,0.0915258010562532,-1.11337946349692
"RANBP2",-0.57911992707313,6.88668621316737,-3.56913917337833,0.00167226607956929,0.0915258010562532,-1.11372948556865
"KIAA0040",0.209554289805901,5.28037631493013,3.56643458684673,0.00168327250901701,0.0917310962564746,-1.11951452317056
"APP",-0.307608535352922,9.07910907004292,-3.56403880279894,0.0016930815771185,0.0918696582811555,-1.12463829232033
"MT1G",0.469125192708011,7.53607582362286,3.55645938837811,0.00172448465078306,0.0931737582899584,-1.14084342510468
"FEZ2",-0.276055486860905,7.76201708057076,-3.54601028797959,0.00176871552555706,0.0951568952749697,-1.16317232627178
"PRKX",0.224455996150743,4.24120090886355,3.54064200722993,0.00179186985654669,0.095234306322727,-1.17463855232944
"NADSYN1",0.442647304495245,5.53437166457028,3.5402625595647,0.00179351767506305,0.095234306322727,-1.1754488837064
"ATOSB",0.215216043124001,7.31720507119927,3.53897082749762,0.00179913838989547,0.095234306322727,-1.17820731049851
"LSP1",0.287292643034611,6.05703843256712,3.5373528797906,0.00180620292262414,0.095234306322727,-1.18166205205687
"CLPB",0.294493121486618,4.99812855931791,3.53492519713259,0.00181685406462031,0.095234306322727,-1.18684515807093
"DHX58",0.299793168620001,6.53320212845579,3.53366750165771,0.0018223962155747,0.095234306322727,-1.18953004087769
"TMED1",0.336525092879702,6.61344515297256,3.53355735030514,0.00182288239580004,0.095234306322727,-1.18976517826577
"PTS",-0.467100758891175,8.35972714232041,-3.53122048236554,0.0018332267372629,0.0953805993383325,-1.19475326267505
"MXRA8",0.232348675842924,7.36377872269772,3.51976871172051,0.00188475614184938,0.0957370436221931,-1.21918696254633
"DDHD2",-0.400859489157895,8.81464302217556,-3.51969241046805,0.00188510418686556,0.0957370436221931,-1.21934970244375
"SELENOF",-0.511610601890964,6.98742003406629,-3.51618046284776,0.00190119209188389,0.0957370436221931,-1.22683936067878
"EMILIN1",0.363451131865084,5.11810573529056,3.51567915928511,0.00190349945503931,0.0957370436221931,-1.22790831834144
"PBXIP1",0.50533080577526,7.20090483341667,3.5155227592333,0.00190421988273368,0.0957370436221931,-1.22824181208761
"MANSC1",-0.510963801679816,5.181445391272,-3.51241668876018,0.00191858284607684,0.0957370436221931,-1.23486424867702
"OSGIN1",0.436364631250327,6.68626174517549,3.5118628960088,0.00192115479035194,0.0957370436221931,-1.23604485191696
"COX6A2",0.348913078234658,5.75567074786481,3.51154053572194,0.00192265346171844,0.0957370436221931,-1.23673205688369
"PTPN7",0.285472813272507,5.95291157910928,3.511536804052,0.00192267081716514,0.0957370436221931,-1.236740011945
"ATXN7L1",0.248894072393556,4.22788608963534,3.51103889798426,0.00192498788099684,0.0957370436221931,-1.23780141633386
"UBE2V2",-0.664755985380161,7.86435795287709,-3.50855757968004,0.00193657580628245,0.0957370436221931,-1.2430904363355
"PALM2AKAP2",-0.43000469051967,6.69353214601074,-3.50834292549242,0.00193758145938838,0.0957370436221931,-1.24354794062751
"EIF5",-0.337519624809358,8.44953619027473,-3.50790421941496,0.00193963838422767,0.0957370436221931,-1.24448295975393
"STK39",-0.532944196895047,7.76824979843431,-3.50653107833583,0.00194609034334443,0.0957370436221931,-1.24740938287825
"ETNK2",0.281602665459317,6.24684057497771,3.50447261220591,0.00195580180214925,0.0958418689324533,-1.25179588613931
"MARCKS",-0.528918414949364,7.85643788091983,-3.50100854167519,0.00197225183023447,0.0962748258287816,-1.2591763756153
"PDE3A",0.25351646484325,5.0919067980133,3.4892339089771,0.00202918540462567,0.0982768604634796,-1.28425093536071
"MAP4K3",-0.621570760329388,5.3572330711267,-3.48868563235976,0.00203187529417703,0.0982768604634796,-1.28541804687657
"DCLK2",0.196604827818472,6.11173968387931,3.48618799267539,0.00204417312428937,0.0982768604634796,-1.29073422149136
"NGF",0.325620094523135,6.6841064644583,3.48615061975978,0.00204435769215338,0.0982768604634796,-1.29081376237936
"TNFSF13",0.709488734401466,7.02425282449628,3.47961963369263,0.00207686285530076,0.0994612768165437,-1.30471068044434
"SLC25A32",-0.683935892371349,6.38995479014084,-3.4759768502055,0.00209521228392851,0.0995478287801812,-1.31245935007246
"SRSF7",-0.252825979066716,7.27649983458014,-3.47209425145595,0.00211494425222765,0.0995478287801812,-1.32071606957443
"GABRA1",-1.3382678628308,8.36332255604771,-3.47093930268217,0.00212084886630034,0.0995478287801812,-1.32317176555411
"SRP19",-0.559185213367311,8.04045029158592,-3.47036169871132,0.00212380787906654,0.0995478287801812,-1.32439981772479
"CA12",0.227154832199863,5.34889280414001,3.47028848414108,0.00212418323881161,0.0995478287801812,-1.32455547688313
"WAC",-0.457127348445268,8.13838362743629,-3.46993607392462,0.00212599089904961,0.0995478287801812,-1.32530471427482
"KRR1",-0.336469961746428,4.57523840575739,-3.46841965762333,0.00213378641140782,0.0995478287801812,-1.32852846991472
"DYNC1LI1",-0.648717953364418,7.36054585586322,-3.46376674865622,0.00215788067259282,0.10016384772071,-1.3384180500541
"DOCK6",0.260192739983319,5.45633362193383,3.46281618869539,0.00216283559501336,0.10016384772071,-1.34043804564964
"MTX2",-0.54534872369693,7.61081518772747,-3.46056602850489,0.00217460922513241,0.100193732591942,-1.34521924758962
"SIPA1",0.283509507624546,6.29720762065711,3.45966703387896,0.00217933057524196,0.100193732591942,-1.34712925103888
"MLXIP",0.244464550045411,4.85299956932537,3.45691039651565,0.00219387046278711,0.100496754568904,-1.35298526954862
"CDKN1A",0.456637344155887,7.48053718091381,3.45322415725127,0.00221346177163251,0.100635990444876,-1.3608143424699
"REEP5",-0.439306922749493,9.68751363669947,-3.45306476964099,0.00221431271607452,0.100635990444876,-1.36115281535802
"TM9SF2",-0.38029758197216,8.58431142445951,-3.45114055375336,0.00222461104971816,0.100635990444876,-1.36523875440319
"AGAP1",-0.707766663956494,7.9430011689912,-3.45009248819919,0.00223023993080308,0.100635990444876,-1.36746402022206
"SYNC",0.192198777781391,4.1135131926614,3.44663638436084,0.00224890052861392,0.100635990444876,-1.37480091624336
"CHMP2B",-0.40060184087506,6.86548298162471,-3.44436601777673,0.00226124188212004,0.100635990444876,-1.37961967272994
"ADSS2",-0.461453693162432,7.82108796019551,-3.44403182727285,0.00226306406610963,0.100635990444876,-1.38032891333786
"NR3C1",-0.317685888267688,7.75999216674409,-3.44330152237235,0.00226705106987732,0.100635990444876,-1.38187875570767
"UBE2G1",-0.659242350943902,7.0564588761457,-3.4430275804992,0.00226854838857784,0.100635990444876,-1.38246009070228
"ITM2C",0.41096441374082,10.3092337240403,3.44034937284375,0.00228323798853851,0.100933489122701,-1.38814295550252
"PSMA4",-0.471259217215328,8.11164851789668,-3.43711934972304,0.00230107785065292,0.101102478413043,-1.39499528792966
"YBX3",0.452478220448906,6.19248448222309,3.43650930353577,0.00230446247069636,0.101102478413043,-1.39628929495046
"ZNF467",0.251131048858175,5.5647078302518,3.43339038564877,0.0023218427702324,0.101102478413043,-1.40290415227621
"DHRS3",0.37732732714957,7.57302192863149,3.43323083669451,0.00232273529673036,0.101102478413043,-1.40324249742758
"DDX56",0.268107123717106,7.11022875004102,3.42803478746848,0.00235198613593435,0.101102478413043,-1.41425931938228
"ARSF",0.289424710958369,6.701027628176,3.42766322927837,0.00235409152432812,0.101102478413043,-1.41504695156504
"PAK4",0.20782776679153,7.13371928171275,3.42661855683934,0.00236002089561385,0.101102478413043,-1.41726134449362
"CRLF2",0.308955373224059,5.96415789785891,3.42368860298803,0.00237672868273187,0.101102478413043,-1.42347108234126
"EFNA4",0.186567673360763,3.73859526126541,3.42363151356898,0.00237705537398182,0.101102478413043,-1.42359206451177
"SLC25A20",0.358007700420843,7.03822889993494,3.42107582640611,0.0023917251524371,0.101102478413043,-1.42900748825623
"PRUNE2",-0.471558943270422,7.46183126781762,-3.42009254653621,0.00239739273995612,0.101102478413043,-1.43109076167504
"KRIT1",-0.36377352430822,5.33229313756961,-3.41695280328706,0.00241557799834616,0.101102478413043,-1.43774193451373
"COQ10B",-0.364531026764506,8.08056960518558,-3.41579296303456,0.00242232973896124,0.101102478413043,-1.44019853358307
"GPR4",0.296934271749307,5.60693140234909,3.41276027884688,0.00244007096107343,0.101102478413043,-1.44662092471837
"FAM162A",-0.1751985651938,8.09271488961878,-3.40862686942734,0.00246445574915505,0.101102478413043,-1.45537204752153
"TTC33",-0.412950233876705,6.00476241675131,-3.40830035665771,0.00246639209208465,0.101102478413043,-1.45606321640088
"PIK3R1",-0.593572625194865,8.41988985760486,-3.40670351983062,0.00247588333391075,0.101102478413043,-1.45944319292029
"VAMP1",-0.41065484046148,6.69579942532457,-3.40646348130409,0.00247731314685304,0.101102478413043,-1.45995124073728
"TIMP1",0.685340085441873,7.21874034210082,3.40619764207648,0.00247889758432121,0.101102478413043,-1.46051388587416
"H3C1",0.220374160927705,3.66756871358401,3.40604579612304,0.00247980305017685,0.101102478413043,-1.46083526081331
"CDC20",0.254659717724444,4.39835568265174,3.40566647637605,0.00248206636494327,0.101102478413043,-1.46163805771857
"PDS5B",-0.388193142026232,6.26071378798358,-3.40497827055339,0.00248617787901301,0.101102478413043,-1.46309452720982
"GLRX2",-0.512932397778397,7.51582846561611,-3.40493840643919,0.00248641624069733,0.101102478413043,-1.46317889048627
"PARP12",0.320734078800717,5.23372707982553,3.40368121454693,0.00249394488601777,0.101102478413043,-1.46583932133893
"GLB1L2",0.233839768815008,6.72996052233642,3.40025872879923,0.00251455316000432,0.101102478413043,-1.47308061922298
"ADAM29",0.187399263833498,5.21693916117605,3.39925832773699,0.00252060831887278,0.101102478413043,-1.47519691915371
"GLRB",-0.996785716766057,7.70985113048533,-3.39852487444849,0.00252505674812917,0.101102478413043,-1.47674840335651
"TIE1",0.46306615636949,5.05177972355849,3.39441953668788,0.0025500975480067,0.101102478413043,-1.48543090621381
"C1D",-0.666757187773224,6.4024444825257,-3.39301536597814,0.00255871784241731,0.101102478413043,-1.4884000134512
"SNTA1",0.437240734537177,8.16688330872224,3.39295191475696,0.00255910804386205,0.101102478413043,-1.48853417309646
"FUT7",0.282370751041003,5.63750937030995,3.39030832141908,0.00257541683259447,0.101102478413043,-1.49412314726062
"DPT",0.167673268321338,4.16822453565236,3.38961411548263,0.00257971628341919,0.101102478413043,-1.49559062276396
"CAPZA2",-0.505128247320724,7.75115861298612,-3.3852238134203,0.00260706942793686,0.101102478413043,-1.50486944747159
"PWP1",-0.31335419321237,7.65570610772578,-3.3833521788816,0.00261881615525816,0.101102478413043,-1.50882416847341
"KCNK5",0.197075971003734,5.18760493552021,3.38127983916219,0.00263188273918992,0.101102478413043,-1.51320231334418
"DCK",-0.406848514395628,5.65278737810236,-3.3807214995913,0.00263541405389266,0.101102478413043,-1.51438177470593
"SERINC3",-0.468495981848208,9.50472384346451,-3.38023514834144,0.00263849382936042,0.101102478413043,-1.51540912346199
"GNAI1",-1.00779601040466,6.73626767638603,-3.37733453253265,0.00265693469920716,0.101102478413043,-1.52153546777661
"SEC22B",-0.719824487542775,7.90202655664777,-3.37662116460964,0.00266148919688485,0.101102478413043,-1.52304195057527
"SOCS5",-0.422044746113107,6.25331032611847,-3.37543031055109,0.00266910916312335,0.101102478413043,-1.52555659822807
"LEMD3",-0.340219005831665,7.76261620553548,-3.37535608868967,0.00266958479278867,0.101102478413043,-1.52571331993826
"MARCHF6",-0.281165335512727,6.94910644518222,-3.37428845104259,0.00267643559084391,0.101102478413043,-1.52796756938165
"ATP2B2",-0.550215761983859,7.77224662902562,-3.37336640309392,0.00268236595669474,0.101102478413043,-1.52991426503008
"HAUS4",0.254871334120284,6.29472250040034,3.37310304422441,0.00268406216026376,0.101102478413043,-1.53047026209313
"RBM19",0.144268395011601,6.27558923499743,3.37235018428024,0.00268891683808882,0.101102478413043,-1.53205961951634
"PUM2",-0.331846067651469,8.54522410274563,-3.37201443130773,0.00269108463672883,0.101102478413043,-1.53276839526622
"FNDC8",0.331909461642024,5.54612825845421,3.36977785588073,0.00270556866703926,0.101102478413043,-1.53748934076269
"PPA1",-0.358321049160924,10.59641897325,-3.36974716907642,0.00270576792163314,0.101102478413043,-1.5375541084918
"SEH1L",-0.686565745745775,7.69170687171764,-3.36859420435423,0.00271326468516184,0.101102478413043,-1.53998744924311
"CASP4",0.171752000690075,4.59166365852932,3.36837842499648,0.00271466996394984,0.101102478413043,-1.54044282882258
"MPDZ",-0.382046121056636,8.2376345980647,-3.36746831495586,0.00272060492896986,0.101102478413043,-1.54236343540029
"TNNT1",0.493859488168725,7.12817460132153,3.36621108681499,0.00272882430110452,0.101102478413043,-1.54501634037917
"ABCA5",-0.389312713054653,6.53277105318027,-3.36587269474365,0.00273104073361423,0.101102478413043,-1.54573034426857
"MYOM1",0.219305630788415,5.97461041207827,3.36571543942631,0.00273207133622081,0.101102478413043,-1.54606214495563
"TOGARAM1",-0.65186271494246,7.03227518005417,-3.36249519572125,0.00275325932586183,0.101102478413043,-1.5528557915474
"ELOC",-0.36722711693504,6.10568331681004,-3.36213183074763,0.00275566015654417,0.101102478413043,-1.55362226286298
"PSMC2",-0.293295621184974,8.66445765859615,-3.36027201210119,0.00276798034444583,0.101102478413043,-1.55754496448021
"DIXDC1",-0.755870050371769,7.34292907221759,-3.36011087545266,0.00276905030058369,0.101102478413043,-1.55788480430162
"TFDP2",0.187958727250484,6.18020351568156,3.35967472546625,0.00277194838154018,0.101102478413043,-1.55880462997146
"ECHDC2",0.359134942329338,7.17128952711194,3.35931106757406,0.00277436703343631,0.101102478413043,-1.55957154793378
"MOS",0.299668862577703,4.38116814261503,3.35923692539165,0.00277486039779529,0.101102478413043,-1.55972790363359
"PNP",0.531430071315384,5.82726600982197,3.35702448658574,0.00278962201367727,0.101348250341729,-1.56439321020415
"INTS6",-0.371587500499532,5.00530241044433,-3.35384035220362,0.00281100119947113,0.101832344312073,-1.57110606111374
"FEM1B",-0.293751969211609,5.71750048511481,-3.35188135103654,0.00282423368161479,0.102019389819017,-1.57523521501356
"TMX4",-0.369393450662512,6.64645958593604,-3.35063533185944,0.00283268171580435,0.102033033996907,-1.5778612186475
"TBC1D9",-0.452230828367516,7.16310891200498,-3.34754911707373,0.00285371239532977,0.102336267977938,-1.58436432899242
"SDS",0.406341022614266,5.64839116879184,3.3461984699573,0.00286296398426175,0.102336267977938,-1.5872098330794
"LYPD1",0.486993682182523,6.73839626224951,3.34580109601473,0.00286569144924617,0.102336267977938,-1.58804694984133
"NLK",-0.708204727797057,7.51400802452037,-3.34436244556977,0.00287558712107511,0.102336267977938,-1.59107741768519
"TRIM36",-0.496491045845366,6.08323383061139,-3.34349472907291,0.00288157173140441,0.102336267977938,-1.59290506198905
"PAFAH1B1",-0.449117506667859,8.29114396853396,-3.33775562818437,0.00292146048248176,0.103082156967291,-1.60498990519698
"GHITM",-0.377833557058405,10.5002615687423,-3.33621833108338,0.00293223616549477,0.103082156967291,-1.60822603536568
"HMGCL",0.24014358823491,7.54287714530964,3.33471792070847,0.00294279058440965,0.103082156967291,-1.61138412289747
"FBRS",0.352627450010983,6.77862633917636,3.33458015459149,0.0029437615311422,0.103082156967291,-1.61167407570616
"MTMR6",-0.388911303042256,7.0695528273094,-3.33392174174827,0.00294840619368867,0.103082156967291,-1.61305977497615
"ABL2",0.23804621899475,5.84966609164091,3.33315898046736,0.00295379588092611,0.103082156967291,-1.6146649927294
"CHMP5",-0.527686534012399,7.79978804531664,-3.33038933911519,0.00297344694660781,0.103082156967291,-1.62049280622153
